portion_id,food_id,description,quantity,unit,edible_weight_g,edible_portion_pct,source_url,data_status,notes
FC000823_100G_EP,FC000823,100 g edible portion,100,g,100,75,https://i.fnri.dost.gov.ph/fct/library/report/3602,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000824_100G_EP,FC000824,100 g edible portion,100,g,100,73,https://i.fnri.dost.gov.ph/fct/library/report/3606,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000825_100G_EP,FC000825,100 g edible portion,100,g,100,90,https://i.fnri.dost.gov.ph/fct/library/report/3607,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000826_100G_EP,FC000826,100 g edible portion,100,g,100,20,https://i.fnri.dost.gov.ph/fct/library/report/3610,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000827_100G_EP,FC000827,100 g edible portion,100,g,100,82,https://i.fnri.dost.gov.ph/fct/library/report/3617,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000828_100G_EP,FC000828,100 g edible portion,100,g,100,91,https://i.fnri.dost.gov.ph/fct/library/report/3618,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000829_100G_EP,FC000829,100 g edible portion,100,g,100,31,https://i.fnri.dost.gov.ph/fct/library/report/3619,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000830_100G_EP,FC000830,100 g edible portion,100,g,100,50,https://i.fnri.dost.gov.ph/fct/library/report/3622,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000831_100G_EP,FC000831,100 g edible portion,100,g,100,59,https://i.fnri.dost.gov.ph/fct/library/report/3624,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000832_100G_EP,FC000832,100 g edible portion,100,g,100,57,https://i.fnri.dost.gov.ph/fct/library/report/3653,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000833_100G_EP,FC000833,100 g edible portion,100,g,100,44,https://i.fnri.dost.gov.ph/fct/library/report/3656,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000834_100G_EP,FC000834,100 g edible portion,100,g,100,84,https://i.fnri.dost.gov.ph/fct/library/report/3661,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000835_100G_EP,FC000835,100 g edible portion,100,g,100,72,https://i.fnri.dost.gov.ph/fct/library/report/3662,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000836_100G_EP,FC000836,100 g edible portion,100,g,100,64,https://i.fnri.dost.gov.ph/fct/library/report/3666,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000837_100G_EP,FC000837,100 g edible portion,100,g,100,88,https://i.fnri.dost.gov.ph/fct/library/report/3669,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000838_100G_EP,FC000838,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3672,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000839_100G_EP,FC000839,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3673,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000840_100G_EP,FC000840,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3678,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000841_100G_EP,FC000841,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3679,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000842_100G_EP,FC000842,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3681,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000843_100G_EP,FC000843,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3682,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000844_100G_EP,FC000844,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3685,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000845_100G_EP,FC000845,100 g edible portion,100,g,100,65,https://i.fnri.dost.gov.ph/fct/library/report/3686,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000846_100G_EP,FC000846,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3687,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000847_100G_EP,FC000847,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3689,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000848_100G_EP,FC000848,100 g edible portion,100,g,100,93,https://i.fnri.dost.gov.ph/fct/library/report/3690,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000849_100G_EP,FC000849,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3691,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000850_100G_EP,FC000850,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3692,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000851_100G_EP,FC000851,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3695,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000852_100G_EP,FC000852,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3696,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000853_100G_EP,FC000853,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3697,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000854_100G_EP,FC000854,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3698,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000855_100G_EP,FC000855,100 g edible portion,100,g,100,63,https://i.fnri.dost.gov.ph/fct/library/report/3699,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000856_100G_EP,FC000856,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3761,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000857_100G_EP,FC000857,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3766,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000858_100G_EP,FC000858,100 g edible portion,100,g,100,88,https://i.fnri.dost.gov.ph/fct/library/report/3767,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000859_100G_EP,FC000859,100 g edible portion,100,g,100,96,https://i.fnri.dost.gov.ph/fct/library/report/3772,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000860_100G_EP,FC000860,100 g edible portion,100,g,100,83,https://i.fnri.dost.gov.ph/fct/library/report/3773,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000861_100G_EP,FC000861,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3774,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000862_100G_EP,FC000862,100 g edible portion,100,g,100,44,https://i.fnri.dost.gov.ph/fct/library/report/3775,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000863_100G_EP,FC000863,100 g edible portion,100,g,100,86,https://i.fnri.dost.gov.ph/fct/library/report/3778,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000864_100G_EP,FC000864,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3779,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000865_100G_EP,FC000865,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3782,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000866_100G_EP,FC000866,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3783,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000867_100G_EP,FC000867,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3784,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000868_100G_EP,FC000868,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3788,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000869_100G_EP,FC000869,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3789,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000870_100G_EP,FC000870,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3790,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000871_100G_EP,FC000871,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3792,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000872_100G_EP,FC000872,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3793,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000873_100G_EP,FC000873,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3794,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000874_100G_EP,FC000874,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3795,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000875_100G_EP,FC000875,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3797,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000876_100G_EP,FC000876,100 g edible portion,100,g,100,41,https://i.fnri.dost.gov.ph/fct/library/report/3807,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000877_100G_EP,FC000877,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3808,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000878_100G_EP,FC000878,100 g edible portion,100,g,100,47,https://i.fnri.dost.gov.ph/fct/library/report/3823,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000879_100G_EP,FC000879,100 g edible portion,100,g,100,71,https://i.fnri.dost.gov.ph/fct/library/report/3825,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000880_100G_EP,FC000880,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3826,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000881_100G_EP,FC000881,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3827,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000882_100G_EP,FC000882,100 g edible portion,100,g,100,71,https://i.fnri.dost.gov.ph/fct/library/report/3828,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000883_100G_EP,FC000883,100 g edible portion,100,g,100,54,https://i.fnri.dost.gov.ph/fct/library/report/3829,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000884_100G_EP,FC000884,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3835,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000885_100G_EP,FC000885,100 g edible portion,100,g,100,48,https://i.fnri.dost.gov.ph/fct/library/report/3836,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000886_100G_EP,FC000886,100 g edible portion,100,g,100,48,https://i.fnri.dost.gov.ph/fct/library/report/3837,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000887_100G_EP,FC000887,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3839,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000888_100G_EP,FC000888,100 g edible portion,100,g,100,47,https://i.fnri.dost.gov.ph/fct/library/report/3841,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000889_100G_EP,FC000889,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3842,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000890_100G_EP,FC000890,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3843,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000891_100G_EP,FC000891,100 g edible portion,100,g,100,55,https://i.fnri.dost.gov.ph/fct/library/report/3844,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000892_100G_EP,FC000892,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3875,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000893_100G_EP,FC000893,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3876,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000894_100G_EP,FC000894,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3877,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000895_100G_EP,FC000895,100 g edible portion,100,g,100,86,https://i.fnri.dost.gov.ph/fct/library/report/3895,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000896_100G_EP,FC000896,100 g edible portion,100,g,100,69,https://i.fnri.dost.gov.ph/fct/library/report/3910,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000897_100G_EP,FC000897,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3915,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000898_100G_EP,FC000898,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3917,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000899_100G_EP,FC000899,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3926,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000900_100G_EP,FC000900,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3927,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000901_100G_EP,FC000901,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3928,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000902_100G_EP,FC000902,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3931,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000903_100G_EP,FC000903,100 g edible portion,100,g,100,99,https://i.fnri.dost.gov.ph/fct/library/report/3932,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000904_100G_EP,FC000904,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3936,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000905_100G_EP,FC000905,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3938,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000906_100G_EP,FC000906,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3940,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000907_100G_EP,FC000907,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3941,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000908_100G_EP,FC000908,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3944,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000909_100G_EP,FC000909,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3945,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000910_100G_EP,FC000910,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3948,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000911_100G_EP,FC000911,100 g edible portion,100,g,100,24,https://i.fnri.dost.gov.ph/fct/library/report/4005,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000912_100G_EP,FC000912,100 g edible portion,100,g,100,13,https://i.fnri.dost.gov.ph/fct/library/report/4006,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000913_100G_EP,FC000913,100 g edible portion,100,g,100,30,https://i.fnri.dost.gov.ph/fct/library/report/4007,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000914_100G_EP,FC000914,100 g edible portion,100,g,100,37,https://i.fnri.dost.gov.ph/fct/library/report/4009,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000915_100G_EP,FC000915,100 g edible portion,100,g,100,8,https://i.fnri.dost.gov.ph/fct/library/report/4013,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000916_100G_EP,FC000916,100 g edible portion,100,g,100,44,https://i.fnri.dost.gov.ph/fct/library/report/4015,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000917_100G_EP,FC000917,100 g edible portion,100,g,100,56,https://i.fnri.dost.gov.ph/fct/library/report/4023,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000918_100G_EP,FC000918,100 g edible portion,100,g,100,35,https://i.fnri.dost.gov.ph/fct/library/report/4024,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC000919_100G_EP,FC000919,100 g edible portion,100,g,100,66,https://i.fnri.dost.gov.ph/fct/library/report/4029,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
