date,food_id,field,old_value,new_value,reason,source_url
2026-09-16,FC000402,name,,Beef kidney,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,aliases,,Baka bato,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,category,,Meat & Poultry,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,kcal_100g,,89,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,protein_g_100g,,16.2,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,carbs_g_100g,,1.1,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,fat_g_100g,,2.2,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,fiber_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,sugar_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,sodium_mg_100g,,182,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,cholesterol_mg_100g,,293,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,source_food_id,,F014,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/3721,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,source_food_name,,Beef kidney,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,edible_portion_pct,,80,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000402,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/03-meat-eggs.,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3721
2026-09-16,FC000403,food_id,,FC000403,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,name,,Beef plate,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,aliases,,Baka tadyang,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,category,,Meat & Poultry,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,kcal_100g,,203,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,protein_g_100g,,18.2,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,carbs_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,fat_g_100g,,14.5,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,fiber_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,sugar_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,sodium_mg_100g,,66,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,cholesterol_mg_100g,,70,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,source_food_id,,F025,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/3732,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,source_food_name,,Beef plate,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,edible_portion_pct,,66,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000403,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/03-meat-eggs.,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3732
2026-09-16,FC000404,food_id,,FC000404,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,name,,Beef porterhouse steak,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,aliases,,"Baka tagiliran, gitna",Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,category,,Meat & Poultry,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,kcal_100g,,105,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,protein_g_100g,,23.4,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,carbs_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,fat_g_100g,,1.3,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,fiber_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,sugar_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,sodium_mg_100g,,40,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,source_food_id,,F026,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/3733,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,data_status,,PARTIAL_VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,source_food_name,,Beef porterhouse steak,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,edible_portion_pct,,69,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000404,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/03-meat-eggs.,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3733
2026-09-16,FC000405,food_id,,FC000405,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,name,,Beef rib roast,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,aliases,,Baka kadera,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,category,,Meat & Poultry,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,kcal_100g,,314,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,protein_g_100g,,15.1,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,carbs_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,fat_g_100g,,28.2,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,fiber_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,sugar_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,sodium_mg_100g,,39,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,cholesterol_mg_100g,,96,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,source_food_id,,F029,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/3736,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,source_food_name,,Beef rib roast,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,edible_portion_pct,,64,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000405,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/03-meat-eggs.,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3736
2026-09-16,FC000406,food_id,,FC000406,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,name,,Beef round,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,aliases,,Baka pierna corta at pierna larga,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,category,,Meat & Poultry,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,kcal_100g,,139,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,protein_g_100g,,20.7,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,carbs_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,fat_g_100g,,6.2,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,fiber_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,sugar_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,sodium_mg_100g,,48,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,cholesterol_mg_100g,,47,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,source_food_id,,F030,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/3737,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,source_food_name,,Beef round,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,edible_portion_pct,,83,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
2026-09-16,FC000406,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/03-meat-eggs.,Add new distinct FNRI food; 2026-09-16-expand-500/03-meat-eggs,https://i.fnri.dost.gov.ph/fct/library/report/3737
